Molecule name: ch3oh_a
Physical parameters at a given cloud nb: 86
velocity gradient   -2.6078e-11 cm/s/cm
cloud height        1.0824e+17 cm
turb velocity       5.0000e+04 cm/s
gas temperature     2.6066e+02 K
h concentration     1.2819e+02 cm-3
h2 concentration    3.6226e+04 cm-3
molecule concentr   3.7502e-02 cm-3
nb of mol levels    768

Dust:
name            2_comp_model
dust mass per H 2.2583e-26
temperature (K) 1.2460e+01      

External radiation field:
No

The number of transitions	16
v, j, k1, k2, sym inv (upper) -> v, j, k1, k2, sym inv (lower)

0    1    -1   0    0     -> 0    1    1    0    0    8.3428554e+08  

mean inv       4.900e-04
mean gain      1.371e-18 cm-1
optical depth  1.484e-01
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -1.261e-01 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
5.909e-01        6.410e-05    2.073e-18    0.000e+00    
5.958e-01        5.995e-05    1.894e-18    0.000e+00    
6.002e-01        5.691e-05    1.756e-18    0.000e+00    
6.048e-01        5.431e-05    1.641e-18    0.000e+00    
6.099e-01        5.083e-05    1.495e-18    0.000e+00    
6.143e-01        4.842e-05    1.387e-18    0.000e+00    
6.190e-01        4.639e-05    1.301e-18    0.000e+00    
6.242e-01        4.341e-05    1.179e-18    0.000e+00    
6.288e-01        4.155e-05    1.098e-18    0.000e+00    
6.341e-01        3.973e-05    1.023e-18    0.000e+00    
6.393e-01        3.711e-05    9.203e-19    0.000e+00    
6.442e-01        3.531e-05    8.523e-19    0.000e+00    
6.496e-01        3.373e-05    7.865e-19    0.000e+00    
6.543e-01        3.206e-05    7.215e-19    0.000e+00    
6.588e-01        3.079e-05    6.748e-19    0.000e+00    
6.647e-01        2.953e-05    6.254e-19    0.000e+00    
6.700e-01        2.782e-05    5.633e-19    0.000e+00    
6.742e-01        2.675e-05    5.261e-19    0.000e+00    
6.785e-01        2.589e-05    4.938e-19    0.000e+00    
6.830e-01        2.498e-05    4.614e-19    0.000e+00    
6.875e-01        2.399e-05    4.288e-19    0.000e+00    
6.923e-01        2.299e-05    3.969e-19    0.000e+00    
6.972e-01        2.219e-05    3.694e-19    0.000e+00    
7.024e-01        2.133e-05    3.413e-19    0.000e+00    
7.079e-01        2.040e-05    3.135e-19    0.000e+00    
7.137e-01        1.937e-05    2.841e-19    0.000e+00    
7.201e-01        1.862e-05    2.607e-19    0.000e+00    
7.266e-01        1.764e-05    2.328e-19    0.000e+00    
7.326e-01        1.683e-05    2.116e-19    0.000e+00    
7.387e-01        1.617e-05    1.929e-19    0.000e+00    
7.450e-01        1.548e-05    1.751e-19    0.000e+00    
7.516e-01        1.473e-05    1.573e-19    0.000e+00    
7.583e-01        1.413e-05    1.422e-19    0.000e+00    
7.654e-01        1.350e-05    1.276e-19    0.000e+00    
7.722e-01        1.280e-05    1.130e-19    0.000e+00    
7.794e-01        1.235e-05    1.029e-19    0.000e+00    
7.879e-01        1.174e-05    9.040e-20    0.000e+00    
7.967e-01        1.107e-05    7.829e-20    0.000e+00    
8.056e-01        1.056e-05    6.828e-20    0.000e+00    
8.146e-01        1.001e-05    5.916e-20    0.000e+00    
8.238e-01        9.469e-06    5.101e-20    0.000e+00    
8.338e-01        9.030e-06    4.397e-20    0.000e+00    
8.442e-01        8.544e-06    3.729e-20    0.000e+00    
8.531e-01        8.036e-06    3.124e-20    0.000e+00    
8.609e-01        7.797e-06    2.803e-20    0.000e+00    
8.701e-01        7.505e-06    2.456e-20    0.000e+00    
8.807e-01        7.160e-06    2.097e-20    0.000e+00    
8.933e-01        6.845e-06    1.760e-20    0.000e+00    
9.082e-01        6.456e-06    1.418e-20    0.000e+00    
9.259e-01        6.102e-06    1.113e-20    0.000e+00    
9.460e-01        5.667e-06    8.260e-21    0.000e+00    
9.685e-01        5.342e-06    6.126e-21    0.000e+00    
1.006e+00        4.951e-06    4.310e-21    0.000e+00    

0    10   0    0    0     -> 0    9    1    0    0    1.9840322e+11  

mean inv       6.326e-05
mean gain      1.737e-18 cm-1
optical depth  1.880e-01
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -4.479e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        2.291e-06    -3.960e-23   0.000e+00    
2.097e-02        2.265e-06    -3.986e-23   0.000e+00    
4.360e-02        2.219e-06    -4.024e-23   0.000e+00    
7.662e-02        2.148e-06    -4.088e-23   0.000e+00    
9.685e-02        2.100e-06    -4.143e-23   0.000e+00    
1.022e-01        2.096e-06    -4.150e-23   0.000e+00    
1.092e-01        2.093e-06    -4.157e-23   0.000e+00    
1.161e-01        2.090e-06    -4.161e-23   0.000e+00    
1.215e-01        2.091e-06    -4.168e-23   0.000e+00    
1.271e-01        2.094e-06    -4.168e-23   0.000e+00    
1.317e-01        2.100e-06    -4.169e-23   0.000e+00    
1.354e-01        2.106e-06    -4.167e-23   0.000e+00    
1.396e-01        2.114e-06    -4.162e-23   0.000e+00    
1.437e-01        2.127e-06    -4.157e-23   0.000e+00    
1.477e-01        2.142e-06    -4.150e-23   0.000e+00    
1.518e-01        2.162e-06    -4.144e-23   0.000e+00    
1.558e-01        2.189e-06    -4.126e-23   0.000e+00    
1.598e-01        2.221e-06    -4.108e-23   0.000e+00    
1.641e-01        2.262e-06    -4.087e-23   0.000e+00    
1.685e-01        2.330e-06    -4.040e-23   0.000e+00    
1.729e-01        2.406e-06    -3.993e-23   0.000e+00    
1.781e-01        2.530e-06    -3.910e-23   0.000e+00    
1.835e-01        2.737e-06    -3.764e-23   0.000e+00    
1.882e-01        3.047e-06    -3.540e-23   0.000e+00    
1.925e-01        3.404e-06    -3.278e-23   0.000e+00    
1.970e-01        3.957e-06    -2.853e-23   0.000e+00    
2.014e-01        4.851e-06    -2.153e-23   0.000e+00    
2.061e-01        6.211e-06    -1.069e-23   0.000e+00    
2.106e-01        8.842e-06    1.054e-23    0.000e+00    
2.146e-01        1.211e-05    3.694e-23    0.000e+00    
2.185e-01        1.666e-05    7.354e-23    0.000e+00    
2.224e-01        2.226e-05    1.185e-22    0.000e+00    
2.264e-01        2.961e-05    1.798e-22    0.000e+00    
2.303e-01        3.972e-05    2.750e-22    0.000e+00    
2.326e-01        5.173e-05    4.163e-22    0.000e+00    
2.341e-01        5.421e-05    4.553e-22    0.000e+00    
2.372e-01        6.064e-05    5.754e-22    0.000e+00    
2.412e-01        7.322e-05    9.617e-22    0.000e+00    
2.451e-01        8.495e-05    2.050e-21    0.000e+00    
2.490e-01        9.496e-05    5.961e-21    0.000e+00    
2.531e-01        1.030e-04    1.681e-20    0.000e+00    
2.573e-01        1.102e-04    4.363e-20    0.000e+00    
2.615e-01        1.154e-04    9.119e-20    0.000e+00    
2.661e-01        1.197e-04    1.696e-19    0.000e+00    
2.712e-01        1.240e-04    2.990e-19    0.000e+00    
2.766e-01        1.285e-04    4.924e-19    0.000e+00    
2.817e-01        1.331e-04    7.478e-19    0.000e+00    
2.862e-01        1.372e-04    1.013e-18    0.000e+00    
2.906e-01        1.409e-04    1.271e-18    0.000e+00    
2.955e-01        1.450e-04    1.576e-18    0.000e+00    
3.003e-01        1.500e-04    1.948e-18    0.000e+00    
3.044e-01        1.540e-04    2.249e-18    0.000e+00    
3.085e-01        1.580e-04    2.538e-18    0.000e+00    
3.128e-01        1.623e-04    2.842e-18    0.000e+00    
3.177e-01        1.668e-04    3.133e-18    0.000e+00    
3.232e-01        1.726e-04    3.468e-18    0.000e+00    
3.288e-01        1.789e-04    3.782e-18    0.000e+00    
3.348e-01        1.859e-04    4.082e-18    0.000e+00    
3.410e-01        1.937e-04    4.364e-18    0.000e+00    
3.471e-01        2.018e-04    4.612e-18    0.000e+00    
3.529e-01        2.095e-04    4.828e-18    0.000e+00    
3.587e-01        2.176e-04    5.045e-18    0.000e+00    
3.636e-01        2.259e-04    5.268e-18    0.000e+00    
3.679e-01        2.317e-04    5.434e-18    0.000e+00    
3.729e-01        2.393e-04    5.663e-18    0.000e+00    
3.780e-01        2.472e-04    5.925e-18    0.000e+00    
3.824e-01        2.553e-04    6.220e-18    0.000e+00    
3.867e-01        2.614e-04    6.472e-18    0.000e+00    
3.910e-01        2.692e-04    6.811e-18    0.000e+00    
3.951e-01        2.753e-04    7.107e-18    0.000e+00    
3.992e-01        2.826e-04    7.483e-18    0.000e+00    
4.035e-01        2.885e-04    7.825e-18    0.000e+00    
4.069e-01        2.954e-04    8.275e-18    0.000e+00    
4.104e-01        2.980e-04    8.458e-18    0.000e+00    
4.151e-01        3.048e-04    8.963e-18    0.000e+00    
4.193e-01        3.100e-04    9.414e-18    0.000e+00    
4.234e-01        3.144e-04    9.847e-18    0.000e+00    
4.263e-01        3.181e-04    1.026e-17    0.000e+00    
4.292e-01        3.193e-04    1.043e-17    0.000e+00    
4.325e-01        3.217e-04    1.083e-17    0.000e+00    
4.359e-01        3.226e-04    1.105e-17    0.000e+00    
4.394e-01        3.233e-04    1.144e-17    0.000e+00    
4.426e-01        3.231e-04    1.163e-17    0.000e+00    
4.457e-01        3.218e-04    1.188e-17    0.000e+00    
4.490e-01        3.202e-04    1.201e-17    0.000e+00    
4.525e-01        3.164e-04    1.217e-17    0.000e+00    
4.560e-01        3.122e-04    1.223e-17    0.000e+00    
4.593e-01        3.057e-04    1.223e-17    0.000e+00    
4.627e-01        2.995e-04    1.216e-17    0.000e+00    
4.660e-01        2.896e-04    1.199e-17    0.000e+00    
4.696e-01        2.809e-04    1.178e-17    0.000e+00    
4.730e-01        2.600e-04    1.110e-17    0.000e+00    
4.764e-01        2.470e-04    1.064e-17    0.000e+00    
4.807e-01        2.255e-04    9.861e-18    0.000e+00    
4.838e-01        2.046e-04    9.057e-18    0.000e+00    
4.870e-01        1.958e-04    8.706e-18    0.000e+00    
4.904e-01        1.745e-04    7.836e-18    0.000e+00    
4.936e-01        1.637e-04    7.382e-18    0.000e+00    
4.973e-01        1.467e-04    6.654e-18    0.000e+00    
5.015e-01        1.319e-04    6.009e-18    0.000e+00    
5.060e-01        1.146e-04    5.234e-18    0.000e+00    
5.093e-01        9.844e-05    4.503e-18    0.000e+00    
5.126e-01        9.208e-05    4.212e-18    0.000e+00    
5.169e-01        7.887e-05    3.602e-18    0.000e+00    
5.209e-01        6.920e-05    3.151e-18    0.000e+00    
5.251e-01        6.081e-05    2.756e-18    0.000e+00    
5.292e-01        5.340e-05    2.405e-18    0.000e+00    
5.334e-01        4.800e-05    2.147e-18    0.000e+00    
5.375e-01        4.277e-05    1.896e-18    0.000e+00    
5.415e-01        3.881e-05    1.705e-18    0.000e+00    
5.457e-01        3.551e-05    1.543e-18    0.000e+00    
5.500e-01        3.234e-05    1.389e-18    0.000e+00    
5.544e-01        2.944e-05    1.248e-18    0.000e+00    
5.592e-01        2.710e-05    1.132e-18    0.000e+00    
5.639e-01        2.463e-05    1.011e-18    0.000e+00    
5.681e-01        2.263e-05    9.138e-19    0.000e+00    
5.725e-01        2.129e-05    8.463e-19    0.000e+00    
5.770e-01        1.971e-05    7.686e-19    0.000e+00    
5.815e-01        1.827e-05    6.994e-19    0.000e+00    
5.861e-01        1.718e-05    6.448e-19    0.000e+00    
5.909e-01        1.603e-05    5.886e-19    0.000e+00    
5.958e-01        1.483e-05    5.320e-19    0.000e+00    
6.002e-01        1.396e-05    4.891e-19    0.000e+00    
6.048e-01        1.321e-05    4.534e-19    0.000e+00    
6.099e-01        1.223e-05    4.084e-19    0.000e+00    
6.143e-01        1.157e-05    3.763e-19    0.000e+00    
6.190e-01        1.101e-05    3.503e-19    0.000e+00    
6.242e-01        1.019e-05    3.142e-19    0.000e+00    
6.288e-01        9.691e-06    2.907e-19    0.000e+00    
6.341e-01        9.200e-06    2.688e-19    0.000e+00    
6.393e-01        8.504e-06    2.393e-19    0.000e+00    
6.442e-01        8.044e-06    2.203e-19    0.000e+00    
6.496e-01        7.630e-06    2.018e-19    0.000e+00    
6.543e-01        7.190e-06    1.836e-19    0.000e+00    
6.588e-01        6.860e-06    1.705e-19    0.000e+00    
6.647e-01        6.545e-06    1.571e-19    0.000e+00    
6.700e-01        6.114e-06    1.403e-19    0.000e+00    
6.742e-01        5.842e-06    1.302e-19    0.000e+00    
6.785e-01        5.631e-06    1.217e-19    0.000e+00    
6.830e-01        5.405e-06    1.131e-19    0.000e+00    
6.875e-01        5.164e-06    1.045e-19    0.000e+00    
6.923e-01        4.916e-06    9.611e-20    0.000e+00    
6.972e-01        4.727e-06    8.904e-20    0.000e+00    
7.024e-01        4.519e-06    8.182e-20    0.000e+00    
7.079e-01        4.297e-06    7.469e-20    0.000e+00    
7.137e-01        4.049e-06    6.713e-20    0.000e+00    
7.201e-01        3.875e-06    6.131e-20    0.000e+00    
7.266e-01        3.648e-06    5.435e-20    0.000e+00    
7.326e-01        3.458e-06    4.904e-20    0.000e+00    
7.387e-01        3.307e-06    4.450e-20    0.000e+00    
7.450e-01        3.150e-06    4.015e-20    0.000e+00    
7.516e-01        2.977e-06    3.578e-20    0.000e+00    
7.583e-01        2.844e-06    3.217e-20    0.000e+00    
7.654e-01        2.701e-06    2.866e-20    0.000e+00    
7.722e-01        2.545e-06    2.520e-20    0.000e+00    
7.794e-01        2.448e-06    2.283e-20    0.000e+00    
7.879e-01        2.314e-06    1.989e-20    0.000e+00    
7.967e-01        2.167e-06    1.706e-20    0.000e+00    
8.056e-01        2.056e-06    1.476e-20    0.000e+00    
8.146e-01        1.940e-06    1.267e-20    0.000e+00    
8.238e-01        1.822e-06    1.080e-20    0.000e+00    
8.338e-01        1.730e-06    9.219e-21    0.000e+00    
8.442e-01        1.628e-06    7.720e-21    0.000e+00    
8.531e-01        1.521e-06    6.365e-21    0.000e+00    
8.609e-01        1.472e-06    5.658e-21    0.000e+00    
8.701e-01        1.412e-06    4.895e-21    0.000e+00    
8.807e-01        1.340e-06    4.104e-21    0.000e+00    
8.933e-01        1.276e-06    3.373e-21    0.000e+00    
9.082e-01        1.197e-06    2.629e-21    0.000e+00    
9.259e-01        1.126e-06    1.976e-21    0.000e+00    
9.460e-01        1.038e-06    1.359e-21    0.000e+00    
9.685e-01        9.737e-07    9.083e-22    0.000e+00    
1.006e+00        8.958e-07    5.243e-22    0.000e+00    

